date,equity
2024-07-01,1168071.02
2024-07-02,1164070.9700000002
2024-07-03,1171816.3200000003
2024-07-04,1178726.5700000003
2024-07-05,1180775.0700000003
2024-07-08,1170932.4700000002
2024-07-09,1174465.9200000002
2024-07-10,1166648.4700000002
2024-07-11,1161342.9200000004
2024-07-12,1156274.8200000003
2024-07-15,1173195.37
2024-07-16,1164197.02
2024-07-18,1158342.62
2024-07-19,1147809.4200000004
2024-07-22,1151580.2200000002
2024-07-23,1142149.3700000003
2024-07-24,1158836.6700000004
2024-07-25,1173667.0700000003
2024-07-26,1176573.4700000002
2024-07-29,1185912.9200000004
2024-07-30,1185466.0200000005
2024-07-31,1184879.7200000004
2024-08-01,1181624.3200000003
2024-08-02,1178395.5700000003
2024-08-05,1175496.8700000003
2024-08-06,1173610.8700000003
2024-08-07,1175574.7700000005
2024-08-08,1175660.8700000003
2024-08-09,1178375.0700000003
2024-08-12,1177083.5700000003
2024-08-13,1177099.9700000004
2024-08-14,1178215.1700000004
2024-08-16,1182118.3700000003
2024-08-19,1179031.0700000003
2024-08-20,1179283.2200000004
2024-08-21,1179205.3200000003
2024-08-22,1177710.8700000003
2024-08-23,1178778.9200000004
2024-08-26,1180177.0200000005
2024-08-27,1179672.7200000004
2024-08-28,1180377.9200000004
2024-08-29,1178721.5200000005
2024-08-30,1180681.3200000003
2024-09-02,1179516.9200000004
2024-09-03,1179838.7700000005
2024-09-04,1178393.5200000005
2024-09-05,1177307.0200000005
2024-09-06,1176282.0200000005
2024-09-09,1176722.7700000005
2024-09-10,1175949.9200000004
2024-09-11,1174484.1700000004
2024-09-12,1178036.8200000003
2024-09-13,1177963.0200000005
2024-09-16,1178713.3200000003
2024-09-17,1179953.5700000003
2024-09-18,1180796.1200000003
2024-09-19,1180357.4200000004
2024-09-20,1186644.7700000005
2024-09-23,1188740.7200000004
2024-09-24,1188050.6200000003
2024-09-25,1187094.5700000003
2024-09-26,1189402.8200000003
2024-09-27,1188893.1700000004
2024-09-30,1185548.3200000003
2024-10-01,1183446.5200000005
2024-10-03,1181024.1200000006
2024-10-04,1177940.3200000005
2024-10-07,1180688.4700000004
2024-10-08,1185902.1200000006
2024-10-09,1191266.2700000005
2024-10-10,1179873.2700000005
2024-10-11,1180291.4200000004
2024-10-14,1181275.8700000003
2024-10-15,1184362.4200000004
2024-10-16,1182343.6200000003
2024-10-17,1175605.2200000002
2024-10-18,1172224.8700000003
2024-10-21,1168648.6700000004
2024-10-22,1153523.9200000004
2024-10-23,1152321.2200000002
2024-10-24,1153654.0700000003
